local,preco,metragem,quartos,garagens,banheiros,bairro
"Rua Profeta Ezequiel, Umbara",485000.0,92.0,4.0,3.0,2.0,76
"Rua Professor Gilberto Tim, Campo de Santana",220000.0,55.0,2.0,1.0,1.0,24
"Rua Sete de Abril, Juvevê",730000.0,98.0,3.0,2.0,2.0,46
"Rua João Gbur, Santa Cândida",205000.0,67.0,3.0,1.0,1.0,60
"Rua Saldanha da Gama, Alto da Rua XV",320000.0,80.0,3.0,1.0,2.0,6
"Rua Waldemar Kost, Hauer",690000.0,133.0,3.0,3.0,4.0,41
"Boa Vista, Curitiba",515900.0,64.0,3.0,1.0,2.0,15
"Rua Nestor Victor, Água Verde",1147000.0,130.0,1.0,2.0,2.0,1
"Rua Menino Jesus, Xaxim",659000.0,137.0,3.0,2.0,3.0,79
"Rua Padre Leonardo Nunes, Portão",785900.0,104.0,3.0,2.0,2.0,56
"Alameda Júlia da Costa, Mercês",1498000.0,228.0,4.0,3.0,5.0,49
"Rua Doutor Antônio Amarante, Boa Vista",1190000.0,225.0,3.0,3.0,4.0,15
"Rua Marco Polo, Bairro Alto",580000.0,116.0,3.0,2.0,5.0,10
"Tingui, Curitiba",473900.0,69.0,3.0,1.0,1.0,74
"Avenida Sete de Setembro, Centro",580310.0,80.0,1.0,1.0,1.0,28
"Rua Quintino Bocaiúva, Cabral",5815700.0,476.0,3.0,4.0,3.0,19
"Rua Wanda Wolf, Santa Felicidade",160000.0,37.0,2.0,1.0,1.0,61
"Rua Jerônimo Durski, Bigorrilho",720075.0,79.0,3.0,1.0,2.0,14
"Rua Pedro Collere, Vila Izabel",1266000.0,123.0,3.0,2.0,4.0,77
"Rua Saint Hilaire, Água Verde",758000.0,100.0,3.0,2.0,2.0,1
"Rua Gerônimo Muraro, Santa Felicidade",820000.0,175.0,3.0,2.0,3.0,61
"Rua Professor Antônio Martins Franco, Fanny",790000.0,175.0,3.0,2.0,4.0,36
"Rua Dom Pedro I, Água Verde",1291215.0,116.0,3.0,2.0,3.0,1
"Rua Miguel Suchevicz, Barreirinha",849990.0,180.0,3.0,6.0,3.0,12
"Rua Coronel Agostinho Macedo, Bom Retiro",2400000.0,670.0,3.0,2.0,7.0,16
"Rua Jerônimo Durski, Champagnat",4502450.0,260.0,3.0,4.0,5.0,32
"Rua Jovino do Rosário, Boa Vista",440000.0,64.0,2.0,1.0,2.0,15
"Rua João Batista Trentin, Tingui",439900.0,59.0,2.0,1.0,2.0,74
"Rua Ildefonso Stockler de França, Portão",222000.0,17.0,1.0,1.0,1.0,56
"Rua Professor Nicephoto Modesto Falarz, Ganchinho",275000.0,64.0,2.0,2.0,1.0,38
"Rua Ubaldino do Amaral, Alto da Rua XV",1041255.0,165.0,3.0,2.0,3.0,6
"Rua Brasílio Bacellar Filho, Tingui",368300.0,57.0,2.0,1.0,1.0,74
"Rua Nicolau Salomão, Tingui",451407.0,73.0,3.0,1.0,2.0,74
"Rua Quintino Bocaiúva, Cabral",3650000.0,228.0,3.0,3.0,5.0,19
"Rua Professor Raul Rodrigues Gomes, Alto Boqueirão",299000.0,66.0,2.0,1.0,2.0,3
"Tarumã, Curitiba",495000.0,63.0,2.0,1.0,2.0,72
"Rua Doutor Gonzaga de Campos, Uberaba",595000.0,113.0,3.0,2.0,3.0,75
"Rua Cleto da Silva, Boqueirão",279000.0,59.0,3.0,1.0,1.0,17
"Rua Ferdinando Patitucci, Tatuquara",180000.0,37.0,2.0,1.0,1.0,73
"Pinheirinho, Curitiba",630000.0,146.0,3.0,3.0,3.0,55
"Rua Carmelina Cavassin, Abranches",1550000.0,262.0,4.0,6.0,6.0,0
"Rua Professor Pedro Viriato Parigot de Souza, Ecoville",2586000.0,244.0,4.0,4.0,5.0,35
"Rua José Américo Tizoni, Campo Comprido",783000.0,94.0,3.0,2.0,2.0,23
"Rua Euzébio da Motta, Juvevê",1595000.0,118.0,3.0,2.0,3.0,46
"Rua Guilherme Pugsley, Água Verde",1590778.0,139.0,3.0,2.0,3.0,1
"Rua Gutemberg, Batel",2400000.0,164.0,3.0,3.0,5.0,13
"Rua Visconde do Rio Branco, Mercês",928000.0,87.0,2.0,2.0,3.0,49
"Rua Doutor Augusto Lobo de Moura, Fazendinha",575000.0,116.0,3.0,1.0,3.0,37
"Rua Mariano Torres, Centro",1193000.0,106.0,3.0,1.0,2.0,28
"Rua Luiz França, Cajuru",699000.0,170.0,3.0,3.0,3.0,21
"Rua Casemiro Augusto Rodacki, Cidade Industrial",312900.0,49.0,2.0,1.0,1.0,33
"Cabral, Curitiba",1358380.0,131.0,3.0,2.0,2.0,19
"Rua Professor Guido Straube, Vila Izabel",727000.0,81.0,2.0,1.0,2.0,77
"Rua Santo Antônio, Rebouças",392000.0,66.0,2.0,1.0,1.0,58
"Rua Alferes Ângelo Sampaio, Mercês",1175000.0,91.0,2.0,3.0,3.0,49
"Rua Antônio Corrêa Bittencourt, Ahú",900000.0,225.0,3.0,2.0,4.0,2
"Rua Santinor Pinto da Rocha, Alto Boqueirão",369000.0,60.0,3.0,1.0,2.0,3
"Campo Comprido, Curitiba",958000.0,209.0,3.0,3.0,2.0,23
"Avenida Iguaçu, Seminário",1783516.0,141.0,3.0,3.0,4.0,69
"Rua Canadá, Bacacheri",1153676.0,111.0,3.0,2.0,2.0,9
"Avenida Visconde de Guarapuava, Batel",2950000.0,190.0,3.0,3.0,5.0,13
"Rua Professor Antônio Martins Franco, Fanny",790000.0,175.0,3.0,2.0,4.0,36
"Cristo Rei, Curitiba",550000.0,114.0,3.0,1.0,3.0,34
"Rua Doutor Alexandre Gutierrez, Água Verde",1980443.0,152.0,3.0,3.0,3.0,1
"Cabral, Curitiba",984073.0,108.0,3.0,1.0,3.0,19
"Avenida Presidente Affonso Camargo, Cristo Rei",700700.0,81.0,3.0,1.0,2.0,34
"Capão Raso, Curitiba",258900.0,45.0,2.0,2.0,1.0,26
"Travessa Percy Withers, Água Verde",2190000.0,146.0,3.0,2.0,4.0,1
"Rua Guilherme Pugsley, Água Verde",1563774.0,138.0,3.0,2.0,4.0,1
"Rua Professor Guido Straube, Água Verde",978000.0,94.0,3.0,2.0,2.0,1
"Rua Júlia Huga Maria Negrello, Umbara",970000.0,191.0,3.0,2.0,3.0,76
"Rua Luciano Guimarães de Gracia, Taboão",499000.0,99.0,3.0,2.0,2.0,71
"Rua Martim Afonso, Bigorrilho",1450000.0,280.0,4.0,4.0,4.0,14
"Ahú, Curitiba",1080000.0,113.0,3.0,2.0,3.0,2
"Rua Bruno Filgueira, Batel",1400000.0,124.0,3.0,2.0,4.0,13
"Rua Amazonas, Água Verde",729900.0,92.0,2.0,1.0,3.0,1
"Rua dos Bem-te-vis, Bacacheri",806296.0,99.0,3.0,2.0,2.0,9
"Rua Ângelo Nabosne, Cidade Industrial",1320882.0,126.0,3.0,2.0,4.0,33
"Rua Monsenhor Ivo Zanlorenzi, Ecoville",820000.0,145.0,3.0,2.0,3.0,35
"Avenida Presidente Affonso Camargo, Cristo Rei",1490000.0,135.0,3.0,2.0,3.0,34
"Rua Desembargador José Carlos Ribeiro Ribas, Pilarzinho",720000.0,141.0,3.0,2.0,3.0,54
"Estrada Guilherme Weigert, Santa Cândida",215000.0,60.0,3.0,1.0,1.0,60
"Rua Izaac Ferreira da Cruz, Pinheirinho",300000.0,100.0,3.0,1.0,2.0,55
"Rua Capitão João Zaleski, Lindóia",295000.0,57.0,2.0,1.0,1.0,48
"Rua Eugênio Flor, Abranches",924216.0,112.0,3.0,2.0,1.0,0
"Rua Hildebrando de Araújo, Jardim Botânico",588512.0,69.0,2.0,1.0,1.0,43
"Rua Engenheiro Jayme Matzenbacher, Atuba",700000.0,132.0,3.0,2.0,3.0,7
"Capão Raso, Curitiba",535500.0,98.0,2.0,1.0,1.0,26
"Rua dos Dominicanos, Boa Vista",354900.0,71.0,2.0,1.0,1.0,15
"Rua Carmelina Cavassin, Barreirinha",585000.0,117.0,3.0,2.0,2.0,12
"Boa Vista, Curitiba",2300000.0,233.0,5.0,4.0,5.0,15
"Rua José Zaleski, Capão Raso",629895.0,109.0,3.0,2.0,3.0,26
"Cidade Industrial, Curitiba",291000.0,76.0,2.0,2.0,1.0,33
"Rua Wagia Kassab Khury, São Lourenço",1299490.0,198.0,4.0,5.0,3.0,67
"Rua Valdomiro Rodrigues, Tatuquara",500000.0,128.0,3.0,2.0,2.0,73
"Rua Doutor Raul Carneiro Filho, Água Verde",608331.0,64.0,2.0,2.0,2.0,1
"Rua Charles Dickens, Abranches",1220000.0,554.0,3.0,4.0,4.0,0
"Rua Luiz Zilli, Campo Comprido",319000.0,46.0,2.0,1.0,1.0,23
"Rua Ângelo Dallarmi, Santa Felicidade",780000.0,206.0,4.0,2.0,3.0,61
"Santa Cândida, Curitiba",750000.0,112.0,3.0,4.0,3.0,60
"Rua Pedro Lopes, Pinheirinho",340000.0,90.0,5.0,3.0,2.0,55
"Rua Dom Pedro I, Água Verde",1046664.0,145.0,3.0,1.0,4.0,1
"Rua Ubaldino do Amaral, Alto da Rua XV",864132.0,89.0,3.0,1.0,3.0,6
"Rua José Américo Tizoni, Campo Comprido",921000.0,151.0,3.0,2.0,3.0,23
"Rua Irmãs Paulinas, Novo Mundo",649000.0,81.0,3.0,1.0,2.0,51
"Cajuru, Curitiba",370398.0,58.0,2.0,1.0,1.0,21
"Rua Pedro Biernaski, Campo Comprido",850000.0,131.0,3.0,3.0,3.0,23
"Rua Jerônimo Durski, Bigorrilho",2058590.0,133.0,2.0,2.0,2.0,14
"Rua João Ewert, Cidade Industrial",660000.0,138.0,3.0,3.0,2.0,33
"Rua José Zaleski, Neoville",407392.0,92.0,2.0,1.0,1.0,80
"Boqueirão, Curitiba",585000.0,100.0,3.0,1.0,1.0,17
"Campina do Siqueira, Curitiba",7820840.0,438.0,4.0,5.0,3.0,22
"Rua Reinaldino Schaffenberg de Quadros, Alto da Rua XV",1040000.0,108.0,3.0,2.0,1.0,6
"Rua Maria Clara, Alto da Glória",1073900.0,98.0,3.0,2.0,2.0,4
"Rua Bahia, Guaíra",890000.0,166.0,4.0,3.0,3.0,40
"Rua Luísa Dariva, Ecoville",4400000.0,250.0,4.0,3.0,4.0,35
"Rua Tenente-Coronel Vilagran Cabrita, Boqueirão",859000.0,160.0,3.0,3.0,3.0,17
"Rua Nicolau Salomão, Tingui",229000.0,66.0,3.0,1.0,1.0,74
"Rua Carmelina Cavassin, Abranches",990000.0,130.0,3.0,2.0,3.0,0
"Rua Colômbia, Bacacheri",400000.0,77.0,2.0,1.0,2.0,9
"Rua Cocos, Uberaba",650000.0,126.0,3.0,2.0,2.0,75
"Rua Jerônimo Durski, Bigorrilho",2058590.0,133.0,2.0,2.0,2.0,14
"Rua João Ewert, Cidade Industrial",660000.0,138.0,3.0,3.0,2.0,33
"Rua Humberto Negrello, Umbara",305000.0,85.0,2.0,1.0,2.0,76
"Rua Augusto Zibarth, Uberaba",2499900.0,300.0,3.0,4.0,5.0,75
"Capão Raso, Curitiba",2480000.0,500.0,5.0,7.0,4.0,26
"Rua Luísa Dariva, Ecoville",7931544.0,434.0,4.0,5.0,6.0,35
"Boqueirão, Curitiba",585000.0,100.0,3.0,1.0,1.0,17
"Campina do Siqueira, Curitiba",7820840.0,438.0,4.0,5.0,3.0,22
"Rua Cocos, Uberaba",650000.0,126.0,3.0,1.0,2.0,75
"Rua Vitória, Cabral",700900.0,91.0,3.0,2.0,1.0,19
"Avenida Nossa Senhora Aparecida, Seminário",346000.0,55.0,2.0,1.0,1.0,69
"Rua Tenente-Coronel Servando de Loyola e Silva, Barreirinha",700000.0,94.0,3.0,2.0,3.0,12
"Rua Isaías Régis de Miranda, Hauer",796572.0,139.0,3.0,2.0,3.0,41
"Rua Dom Pedro I, Água Verde",1291215.0,116.0,3.0,2.0,2.0,1
"Rua Aristeu Martins, Uberaba",510000.0,113.0,3.0,1.0,3.0,75
"Avenida Vicente Machado, Batel",1965399.0,109.0,2.0,2.0,3.0,13
"Rua Coronel Pretextato Pena Forte Taborda Ribas, Santa Quitéria",853755.0,101.0,2.0,3.0,3.0,62
"Centro, Curitiba",275000.0,39.0,1.0,1.0,1.0,28
"Rua Euclides da Cunha, Bigorrilho",2165853.0,131.0,2.0,2.0,3.0,14
"Neoville, Curitiba",349900.0,63.0,3.0,1.0,2.0,80
"Rua Martim Afonso, Bigorrilho",4432900.0,247.0,3.0,4.0,4.0,14
"Rua Arnaldo Thá, Fazendinha",650000.0,137.0,4.0,4.0,3.0,37
"Rua Dona Alice Tibiriçá, Bigorrilho",1939850.0,133.0,3.0,2.0,3.0,14
"Rua Vereador Aurelino Mader Gonçalves, Xaxim",295000.0,47.0,2.0,1.0,1.0,79
"Rua Júlia Huga Maria Negrello, Umbara",969990.0,191.0,3.0,2.0,3.0,76
"Rua Pedro Koschla, Campo Comprido",174000.0,52.0,2.0,1.0,1.0,23
"Rua Tenente-Coronel Servando de Loyola e Silva, Barreirinha",725000.0,124.0,3.0,2.0,2.0,12
"Hauer, Curitiba",410000.0,61.0,3.0,2.0,3.0,41
"Rua Alferes Ângelo Sampaio, Bigorrilho",2650000.0,178.0,3.0,3.0,1.0,14
"Água Verde, Curitiba",673000.0,98.0,2.0,2.0,2.0,1
"Rua Guilherme Pugsley, Água Verde",1946661.0,139.0,3.0,1.0,4.0,1
"Rua José Zaleski, Capão Raso",445952.0,68.0,2.0,1.0,1.0,26
"Barreirinha, Curitiba",450000.0,81.0,3.0,2.0,1.0,12
"Avenida José Gulin, Bacacheri",419000.0,54.0,2.0,1.0,2.0,9
"Rua Professor Assis Gonçalves, Água Verde",1025000.0,146.0,3.0,2.0,5.0,1
"Rua Professora Doracy Cezzarino, Água Verde",1414000.0,155.0,3.0,2.0,5.0,1
"Travessa José Surugi, Seminário",1199000.0,202.0,3.0,2.0,3.0,69
"Avenida Silva Jardim, Batel",2329362.0,150.0,3.0,3.0,5.0,13
"Rua Doutor Waldemiro Pereira, Capão Raso",435000.0,66.0,3.0,1.0,2.0,26
"Água Verde, Curitiba",3142000.0,186.0,3.0,3.0,3.0,1
"Rua Professor Pedro Viriato Parigot de Souza, Ecoville",2810000.0,244.0,4.0,4.0,5.0,35
"Água Verde, Curitiba",534900.0,54.0,2.0,2.0,1.0,1
"Rua Cocos, Uberaba",650000.0,160.0,3.0,2.0,3.0,75
"Rua Agostinho Brusamolin, Neoville",345000.0,70.0,3.0,1.0,2.0,80
"Tingui, Curitiba",503665.0,74.0,3.0,1.0,2.0,74
"Rua Professor Guido Straube, Vila Izabel",692000.0,75.0,2.0,1.0,2.0,77
"Rua Monsenhor Ivo Zanlorenzi, Mossunguê",3150000.0,238.0,3.0,4.0,4.0,50
"Rua Vereador Antônio Carnasciali, Boqueirão",740000.0,161.0,3.0,3.0,4.0,17
"Rua Deputado Heitor Alencar Furtado, Ecoville",5196000.0,320.0,3.0,3.0,6.0,35
"Rua Jerônimo Durski, Bigorrilho",4502450.0,233.0,3.0,4.0,5.0,14
"Santa Cândida, Curitiba",214990.0,38.0,2.0,1.0,1.0,60
"Rua Ângelo Dallarmi, Santa Felicidade",780000.0,206.0,4.0,2.0,3.0,61
"Rua Leon Tolstoi, Lindóia",671000.0,171.0,4.0,3.0,4.0,48
"Rua General Aristides Athayde Júnior, Bigorrilho",1399909.0,293.0,4.0,2.0,5.0,14
"Rua Jaime Balão, Juvevê",1400000.0,137.0,3.0,2.0,3.0,46
"Rua Nicolau José Gravina, Cascatinha",3318978.0,310.0,4.0,4.0,4.0,27
"Rua Vereador Garcia Rodrigues Velho, Cabral",2233671.0,165.0,3.0,3.0,4.0,19
"Rua Alberto Slud, Capão da Imbuia",650000.0,277.0,3.0,4.0,3.0,25
"Rua Isaías Régis de Miranda, Hauer",789729.0,136.0,3.0,2.0,4.0,41
"Rua Júlia Huga Maria Negrello, Umbara",1400000.0,204.0,3.0,4.0,4.0,76
"Avenida Silva Jardim, Água Verde",3414000.0,188.0,3.0,3.0,5.0,1
"Avenida Presidente Getúlio Vargas, Água Verde",561800.0,65.0,2.0,1.0,3.0,1
"Rua Emanoel Voluz, Pinheirinho",899000.0,193.0,3.0,2.0,3.0,55
"Jardim das Américas, Curitiba",759000.0,125.0,3.0,2.0,3.0,45
"Travessa Maria de Lourdes Perico Kozoski, Pinheirinho",295000.0,70.0,2.0,2.0,1.0,55
"Rua Santo Antônio, Rebouças",404000.0,66.0,2.0,1.0,1.0,58
"Rua Oswaldo Ramos de Souza, Umbara",310000.0,125.0,4.0,2.0,1.0,76
"Rua Padre Estanislau Trzebiatowski, Alto Boqueirão",430000.0,170.0,4.0,2.0,3.0,3
"Rua Capitão José Maria Sobrinho, Fanny",425000.0,60.0,2.0,2.0,2.0,36
"Rua Bernardo Jacintho da Veiga, Novo Mundo",650000.0,110.0,3.0,4.0,2.0,51
"Rua Professor José Maurício Higgins, Boqueirão",485000.0,107.0,4.0,2.0,3.0,17
"Rua Cocos, Uberaba",650000.0,126.0,3.0,1.0,3.0,75
"Rua Professor Dario Veloso, Vila Izabel",990000.0,180.0,3.0,2.0,4.0,77
"Rua Capistrano de Abreu, Boa Vista",650000.0,123.0,4.0,4.0,3.0,15
"Rua Capitão Tenente Maris de Barros, Portão",490000.0,60.0,2.0,1.0,2.0,56
"Jardim Social, Curitiba",2200000.0,420.0,5.0,3.0,3.0,44
"Rua das Araras, São Braz",539000.0,160.0,3.0,2.0,3.0,64
"Rua João Antônio Braga Cortes, Fazendinha",350000.0,144.0,3.0,1.0,2.0,37
"Água Verde, Curitiba",505098.0,48.0,1.0,1.0,1.0,1
"Rua Marquês do Paraná, Água Verde",923136.0,91.0,2.0,2.0,2.0,1
"Rua Professor Dario Garcia, Vista Alegre",1685000.0,235.0,3.0,3.0,5.0,78
"Rua Campos Sales, Ahú",1550000.0,168.0,3.0,3.0,5.0,2
"Campo de Santana, Curitiba",240000.0,63.0,2.0,1.0,1.0,24
"Avenida Presidente Getúlio Vargas, Rebouças",829000.0,91.0,3.0,2.0,1.0,58
"Boa Vista, Curitiba",724390.0,73.0,2.0,1.0,2.0,15
"Bigorrilho, Curitiba",1838000.0,131.0,3.0,2.0,4.0,14
"Cabral, Curitiba",979000.0,94.0,3.0,2.0,2.0,19
"Água Verde, Curitiba",5100000.0,309.0,4.0,4.0,7.0,1
"Rua Júlia Wanderley, Mercês",1819779.0,158.0,3.0,3.0,4.0,49
"Sitio Cercado, Curitiba",790000.0,223.0,3.0,2.0,1.0,70
"Travessa Percy Withers, Água Verde",3010000.0,202.0,3.0,4.0,4.0,1
"Rua Vicente Ciccarino, Boa Vista",615174.0,95.0,2.0,1.0,3.0,15
"Rua Doutor Leão Mocellin, Santa Felicidade",569900.0,81.0,3.0,1.0,2.0,61
"Centro, Curitiba",932100.0,187.0,3.0,2.0,2.0,28
"Rua General Aristides Athayde Júnior, Bigorrilho",4990000.0,818.0,5.0,70.0,5.0,14
"Rua Clóvis Beviláqua Sobrinho, Uberaba",649000.0,126.0,2.0,2.0,3.0,75
"Portão, Curitiba",818946.0,85.0,2.0,1.0,2.0,56
"Rua Monsenhor Ivo Zanlorenzi, Cidade Industrial",955000.0,113.0,3.0,2.0,4.0,33
"Rua Mariano Torres, Centro",914400.0,107.0,3.0,1.0,3.0,28
"Alameda Cabral, São Francisco",869000.0,114.0,3.0,2.0,4.0,19
"Rua Paraguassu, Juvevê",1102300.0,118.0,3.0,2.0,3.0,46
"Rua Monsenhor Manoel Vicente, Água Verde",320000.0,70.0,3.0,1.0,2.0,1
"Rua Pedro Collere, Vila Izabel",410349.0,51.0,1.0,1.0,1.0,77
"Centro, Curitiba",766000.0,72.0,2.0,2.0,2.0,28
"Capão Raso, Curitiba",571795.0,74.0,3.0,1.0,2.0,26
"Água Verde, Curitiba",3400000.0,707.0,4.0,8.0,6.0,1
"Santo Inácio, Curitiba",434000.0,56.0,2.0,1.0,1.0,63
"Avenida Presidente Kennedy, Água Verde",239000.0,52.0,2.0,1.0,1.0,1
"Água Verde, Curitiba",820000.0,90.0,3.0,2.0,2.0,1
"Rua Arcanjo São Rafael, Sitio Cercado",460000.0,120.0,3.0,1.0,3.0,70
"Rua Leonor Cardoso, Campo Comprido",179000.0,56.0,3.0,1.0,1.0,23
"Rua Coronel Ottoni Maciel, Vila Izabel",852350.0,90.0,3.0,1.0,2.0,77
"Rua Nicolau José Gravina, Cascatinha",3699362.0,378.0,4.0,4.0,6.0,27
"Estrada Guilherme Weigert, Santa Cândida",215000.0,60.0,3.0,1.0,1.0,60
"Rua Jerônimo Durski, Barigui",2271220.0,135.0,2.0,2.0,3.0,11
"Rua Martim Afonso, Bigorrilho",1908900.0,159.0,3.0,1.0,4.0,14
"Avenida Presidente Kennedy, Rebouças",270000.0,97.0,3.0,1.0,3.0,58
"Travessa Percy Withers, Água Verde",1620000.0,146.0,3.0,3.0,4.0,1
"Rua Canadá, Bacacheri",328000.0,47.0,2.0,1.0,2.0,9
"Rua Engenheiros Rebouças, Rebouças",709200.0,71.0,2.0,2.0,2.0,58
"Estrada Guilherme Weigert, Santa Cândida",183000.0,52.0,2.0,1.0,1.0,60
"Rua General Aristides Athayde Júnior, Bigorrilho",799000.0,162.0,3.0,1.0,2.0,14
"Rua Lourenço Volpi, Santa Cândida",670000.0,113.0,3.0,5.0,3.0,60
"Rua Rogério Pereira de Camargo, Campo Comprido",560000.0,101.0,3.0,2.0,2.0,23
"Rua Coronel Hermínio Alves Cabral, Alto Boqueirão",468000.0,104.0,3.0,2.0,3.0,3
"Pinheirinho, Curitiba",274000.0,61.0,3.0,1.0,2.0,55
"Rua Wanda Wolf, Santa Felicidade",530000.0,117.0,3.0,2.0,3.0,61
"Rua Francisco Balchak, Boa Vista",593570.0,96.0,3.0,2.0,1.0,15
"Rua Abílio Peixoto, Cabral",499000.0,133.0,3.0,2.0,2.0,19
"Xaxim, Curitiba",675000.0,180.0,3.0,2.0,3.0,79
"Rua Teixeira Soares, Batel",1827170.0,128.0,3.0,2.0,3.0,13
"Rua Doutor Joaquim Ignácio Silveira da Motta, Guabirotuba",890000.0,260.0,3.0,3.0,2.0,39
"Cabral, Curitiba",980000.0,172.0,3.0,2.0,3.0,19
"Ecoville, Curitiba",750000.0,105.0,3.0,2.0,2.0,35
"Juvevê, Curitiba",1170000.0,123.0,3.0,2.0,2.0,46
"Rua Professor Gilberto Tim, Campo de Santana",220000.0,55.0,2.0,1.0,1.0,24
"Rua Dom Pedro I, Água Verde",3234456.0,224.0,3.0,3.0,3.0,1
"Rua Dante Luiz Júnior, Capão Raso",220000.0,58.0,3.0,1.0,1.0,26
"Batel, Curitiba",1965400.0,109.0,2.0,2.0,3.0,13
"Rua David Tows, Xaxim",995000.0,153.0,3.0,2.0,2.0,79
"Rua Humberto Negrello, Umbara",315000.0,77.0,2.0,2.0,1.0,76
"Rua Professor Pedro Viriato Parigot de Souza, Mossunguê",1510274.0,166.0,4.0,3.0,4.0,50
"Rua José Cadilhe, Água Verde",1422000.0,158.0,4.0,2.0,4.0,1
"Cabral, Curitiba",1161500.0,111.0,3.0,2.0,2.0,19
"Rua Ubaldino do Amaral, Alto da Rua XV",864132.0,89.0,3.0,1.0,3.0,6
"Avenida João Gualberto, Alto da Glória",690000.0,98.0,3.0,1.0,3.0,4
"Rua Canadá, Bacacheri",485000.0,71.0,3.0,1.0,2.0,9
"Rua Professor José Nogueira dos Santos, Hauer",630000.0,172.0,3.0,2.0,4.0,41
"Rua Tijucas do Sul, Sitio Cercado",145000.0,48.0,2.0,1.0,1.0,70
"Rua Júlia Huga Maria Negrello, Umbara",630000.0,120.0,3.0,2.0,3.0,76
"Rua David Geronasso, Boa Vista",950000.0,129.0,3.0,2.0,3.0,15
"Xaxim, Curitiba",660000.0,140.0,3.0,2.0,4.0,79
"Rua Doutor Nelson de Souza Pinto, São Lourenço",2900000.0,1000.0,6.0,10.0,7.0,67
"Estrada das Olarias, Santa Cândida",140000.0,38.0,2.0,1.0,1.0,60
"Rua José Gava, Pilarzinho",629000.0,150.0,3.0,2.0,2.0,54
"Rua José Bajerski, Abranches",780000.0,220.0,3.0,3.0,3.0,0
"Rua Brasílio Bacellar Filho, Tingui",320700.0,50.0,2.0,1.0,1.0,74
"Rua Luciano Guimarães de Gracia, Taboão",449000.0,99.0,3.0,2.0,3.0,71
"Rua Vereador Washington Mansur, Ahú",950000.0,95.0,3.0,2.0,2.0,2
"Água Verde, Curitiba",2160980.0,155.0,3.0,2.0,5.0,1
"Rua Theodoro Makiolka, Santa Cândida",581000.0,105.0,3.0,2.0,3.0,60
"Rua Monsenhor Manoel Vicente, Água Verde",1463630.0,130.0,3.0,2.0,5.0,1
"Novo Mundo, Curitiba",501000.0,74.0,3.0,1.0,2.0,51
"Santa Cândida, Curitiba",650000.0,150.0,3.0,2.0,3.0,60
"Rua Mariano Torres, Centro",766000.0,72.0,2.0,2.0,2.0,28
"Rua João Barwik, Cachoeira",559000.0,119.0,3.0,2.0,2.0,20
"Rua Ari José Valle, São João",850000.0,146.0,3.0,4.0,1.0,66
"Rua Gastão Luiz Cruls, Bairro Alto",335000.0,85.0,3.0,2.0,1.0,10
"Rua Hermenegildo Luca, Butiatuvinha",3300000.0,252.0,3.0,2.0,5.0,18
"Batel, Curitiba",499000.0,85.0,3.0,1.0,2.0,13
"Rua Gonçalves Dias, Batel",780000.0,150.0,4.0,2.0,3.0,13
"Rua Saldanha Marinho, Bigorrilho",7549600.0,372.0,4.0,5.0,4.0,14
"Rua Vereador Antônio dos Reis Cavalheiro, Cabral",1455000.0,160.0,3.0,2.0,4.0,19
"Uberaba, Curitiba",480000.0,125.0,3.0,2.0,2.0,75
"Rua Dona Alice Tibiriçá, Bigorrilho",2280713.0,227.0,3.0,2.0,3.0,14
"Rua Guilherme Pugsley, Água Verde",869000.0,109.0,3.0,2.0,2.0,1
"Rua Theodoro Makiolka, Santa Cândida",581215.0,104.0,3.0,1.0,3.0,60
"Rua Desembargador Otávio do Amaral, Bigorrilho",731069.0,72.0,2.0,1.0,2.0,14
"Rua José Benedito Cottolengo, Campo Comprido",1187000.0,310.0,4.0,3.0,4.0,23
"Rua Deputado Cunha Bueno, Caiuá",142000.0,48.0,2.0,1.0,1.0,-1
"Rua José Zaleski, Capão Raso",505190.0,77.0,3.0,1.0,2.0,26
"Rua Monsenhor Ivo Zanlorenzi, Campo Comprido",759190.0,130.0,2.0,2.0,2.0,23
"Rua Amadeu Cipriano da Silva, Uberaba",470000.0,103.0,3.0,1.0,3.0,75
"Rua Padre Francisco Van de Water, Sitio Cercado",325000.0,80.0,2.0,2.0,1.0,70
"Rua Nicolau Gulbino, Capão da Imbuia",289900.0,47.0,2.0,1.0,2.0,25
"Cajuru, Curitiba",699000.0,171.0,3.0,2.0,1.0,21
"Rua Atílio Bório, Alto da Rua XV",920000.0,106.0,2.0,2.0,3.0,6
"Uberaba, Curitiba",620000.0,141.0,3.0,2.0,3.0,75
"Cidade Industrial, Curitiba",308900.0,49.0,2.0,1.0,2.0,33
"Uberaba, Curitiba",635000.0,127.0,3.0,5.0,3.0,75
"Rua Emílio Cornelsen, Ahú",1549000.0,240.0,3.0,2.0,3.0,2
"Rua Jerônimo Durski, Barigui",2176610.0,166.0,3.0,6.0,3.0,11
"Uberaba, Curitiba",745000.0,149.0,3.0,3.0,4.0,75
"Rua Pará, Água Verde",1198000.0,159.0,3.0,2.0,4.0,1
"Avenida República Argentina, Portão",695000.0,90.0,3.0,1.0,2.0,56
"Avenida Visconde de Guarapuava, Batel",928689.0,96.0,3.0,1.0,3.0,13
"Rua Barão do Rio Branco, Centro",1196314.0,150.0,2.0,2.0,2.0,28
"Rua Oyapock, Cristo Rei",634000.0,78.0,3.0,1.0,2.0,34
